,ActivePower,WindSpeed,WindDirection
2019-11-24 05:00:00,341.389422798303,5.20614197425754,161.79583333333332
2019-11-24 06:00:00,235.7552890559425,4.605968548798018,155.28333333333333
2019-11-24 07:00:00,147.55214199595514,3.9394634423001946,156.76666666666668
2019-11-24 08:00:00,140.2156440513988,4.307107825209264,141.66164021164033
2019-11-24 09:00:00,254.72045600642434,4.823413930193785,128.44871794871798
2019-11-24 10:00:00,278.9450732124755,4.917993541423003,135.15787037037032
2019-11-24 11:00:00,428.80804397660813,5.525623526754387,137.1
2019-11-24 12:00:00,490.75427231481484,5.8269126059454175,145.75
2019-11-24 13:00:00,718.0810524306274,6.603650258072467,151.125
2019-11-24 14:00:00,467.6321316681287,5.911951777928849,154.0
2019-11-24 15:00:00,810.8990839242202,6.920170819346979,160.75
2019-11-24 16:00:00,653.22470219347,6.645073932753413,169.6
2019-11-24 17:00:00,705.832927458147,6.824634587551601,178.0
2019-11-24 18:00:00,338.80496607212467,5.457836078031751,174.625
2019-11-24 19:00:00,366.12092666179336,5.714386815497076,166.5
2019-11-24 20:00:00,412.4469498286607,5.890858751693901,177.6875
2019-11-24 21:00:00,530.3516192202728,6.283384961354777,185.0
2019-11-24 22:00:00,286.68122669298253,5.0918255904788,177.44444444444449
2019-11-24 23:00:00,139.46315275633523,4.363732498703704,164.5
2019-11-25 00:00:00,202.99004955945426,4.812224740009746,166.15
2019-11-25 01:00:00,77.79784847264123,3.9069761385964914,159.66666666666666
2019-11-25 02:00:00,69.72559111715407,3.629592799707602,151.0
2019-11-25 03:00:00,242.10537961500984,4.821305223732943,159.0
2019-11-25 04:00:00,467.4944694044835,5.6584981454239776,165.28095238095233
2019-11-25 05:00:00,635.7402169931773,6.1925557575048735,168.60383597883583
2019-11-25 06:00:00,472.89805100934535,5.716829830819289,168.01785714285717
2019-11-25 07:00:00,382.9643942797491,5.171655886272464,161.975
2019-11-25 08:00:00,527.8709502709552,5.847353439370842,156.3555555555555
2019-11-25 09:00:00,643.9797155005159,6.254100825490195,152.745634920635
2019-11-25 10:00:00,702.369198109162,6.496771253021443,157.52083333333334
2019-11-25 11:00:00,602.5406981603028,6.116576723627165,155.0
2019-11-25 12:00:00,482.7084542390853,5.7172845674327775,154.0
2019-11-25 13:00:00,455.708120360624,5.777061625633529,156.85
2019-11-25 14:00:00,650.4202277144249,6.44304866276194,171.08928571428567
2019-11-25 15:00:00,748.771373817273,6.8603653541853715,182.22222222222217
2019-11-25 16:00:00,980.8273194816038,7.391937346827485,180.5
2019-11-25 17:00:00,895.8392328528266,7.125187034889134,178.0
2019-11-25 18:00:00,526.3560003376907,6.062758523234147,173.875
2019-11-25 19:00:00,323.17126275398454,5.452279499277606,177.38888888888883
2019-11-25 20:00:00,130.71508249833752,4.319803460554984,181.11111111111117
2019-11-25 21:00:00,86.78318894561254,4.0183346390444035,177.79999999999998
2019-11-25 22:00:00,48.37244600738555,3.396830508786262,180.09523809523816
2019-11-25 23:00:00,-5.5980042795751634,2.1760735776143783,160.625
2019-11-26 00:00:00,-5.696852737123038,2.433513018636052,168.1714285714285
2019-11-26 01:00:00,-5.017583225060303,1.9096405503666751,172.73333333333335
2019-11-26 02:00:00,-5.011908318320722,2.2253112835884634,133.21428571428567
2019-11-26 03:00:00,-5.3920680337429765,2.717061017310515,134.28571428571433
2019-11-26 04:00:00,94.08168426142926,3.7520560685271165,152.1636904761905
2019-11-26 05:00:00,313.870309360509,4.911998587799563,139.9541125541125
2019-11-26 06:00:00,369.15295922794684,5.238762930289673,160.139880952381
2019-11-26 07:00:00,445.054551800539,5.572050134869855,162.08333333333334
2019-11-26 08:00:00,644.5851083700263,6.249135841033138,161.2410714285715
2019-11-26 09:00:00,610.9764178896485,6.139772459453475,153.38253968253966
2019-11-26 10:00:00,756.9049539587204,6.603099705449203,162.70000000000002
2019-11-26 11:00:00,761.8164541130603,6.731941067446395,167.125
2019-11-26 12:00:00,876.388085698709,7.212039334113061,161.70000000000002
2019-11-26 13:00:00,1043.666560608632,7.2450154049866,153.6
2019-11-26 14:00:00,747.6188056246416,6.619529618957116,155.54999999999998
2019-11-26 15:00:00,683.017040185185,6.2875902469054585,151.91666666666666
2019-11-26 16:00:00,746.7697221003904,6.5959891604775835,149.5714285714285
2019-11-26 17:00:00,878.0919774568564,6.878669546311706,142.33333333333334
2019-11-26 18:00:00,598.0793621471162,6.185793770717235,138.0
2019-11-26 19:00:00,638.2429159600389,6.297153353185917,145.08333333333334
2019-11-26 20:00:00,846.0549619338449,6.860968486873781,145.5
2019-11-26 21:00:00,540.8412118479613,6.016937443075011,138.22777777777785
2019-11-26 22:00:00,690.0422504925605,6.351630246359362,129.70000000000002
2019-11-26 23:00:00,914.903199918616,7.185240621365742,115.7954545454545
2019-11-27 00:00:00,637.5529712279268,6.403518039778409,109.66666666666667
2019-11-27 01:00:00,347.7488889050928,5.227624269237328,108.0
2019-11-27 02:00:00,251.709966501161,4.75133666751161,120.96666666666665
2019-11-27 03:00:00,423.82257531791083,5.495685688519377,138.06666666666666
2019-11-27 04:00:00,455.337800996732,5.665611063126362,153.99545454545466
2019-11-27 05:00:00,364.4878575836198,5.232520766632267,161.09523809523816
2019-11-27 06:00:00,111.97997193355688,3.826700541222337,167.15
2019-11-27 07:00:00,216.66571322868617,4.489148043323872,160.5214285714285
2019-11-27 08:00:00,211.64184485891818,4.40418965837963,149.00595238095232
2019-11-27 09:00:00,227.44698247637885,4.518170757748538,136.459126984127
2019-11-27 10:00:00,496.4920353845495,5.729784650913275,134.2555555555555
2019-11-27 11:00:00,690.3022108408751,6.434640753100386,130.53273809523816
2019-11-27 12:00:00,510.89567288126386,5.890381558660131,143.20833333333334
2019-11-27 13:00:00,462.3234330062135,5.5746649252802145,157.26666666666668
2019-11-27 14:00:00,820.635735482456,6.892227374868422,165.65
2019-11-27 15:00:00,817.0901833486702,6.580888641008772,175.79999999999998
2019-11-27 16:00:00,503.40975828933034,5.971762258195735,171.46428571428567
2019-11-27 17:00:00,107.38952346688727,3.8746351342905068,181.79000000000002
